id,carat,cut,color,clarity,depth,table,x,y,z,theta1,theta2,price
7906,1.07,Ideal,H,SI2,59.2,57.0,6.7,6.64,3.95,24,8,4314
19147,1.07,Premium,E,VS1,62.0,60.0,6.58,6.49,4.05,24,10,7909
18919,1.07,'Very Good',E,VS1,62.0,60.0,6.49,6.58,4.05,24,12,7768
9852,1.07,Ideal,F,SI2,62.0,57.0,6.49,6.6,4.06,24,15,4678
14545,1.07,Ideal,D,SI1,61.8,55.0,6.59,6.54,4.06,24,20,5872
14544,1.07,Premium,D,SI1,61.8,61.0,6.57,6.54,4.05,24,21,5872
9853,1.07,Ideal,F,SI2,61.5,57.0,6.57,6.6,4.05,24,22,4678
4592,1.07,'Very Good',G,SI2,63.5,59.0,6.52,6.46,4.12,24,23,3655
14410,1.07,Ideal,H,VS2,62.0,57.0,6.55,6.58,4.07,24,25,5820
14409,1.07,'Very Good',H,VS2,61.3,58.0,6.59,6.62,4.05,24,26,5820
7955,1.07,'Very Good',G,SI2,62.9,59.0,6.51,6.58,4.12,24,28,4321
14221,1.07,Premium,H,VS1,62.5,56.0,6.6,6.52,4.1,24,30,5764
7947,1.07,Ideal,I,VS2,61.1,57.0,6.66,6.6,4.05,24,31,4319
9900,1.07,Ideal,J,VS2,61.7,58.0,6.58,6.55,4.05,24,32,4686
9901,1.07,Ideal,J,VS2,61.6,56.0,6.59,6.55,4.04,24,33,4686
19079,1.07,Ideal,F,VS1,62.1,55.0,6.58,6.56,4.08,25,6,7850
19084,1.07,Ideal,G,VS1,62.1,57.0,6.48,6.57,4.05,25,7,7858
22968,1.07,'Very Good',F,IF,59.4,59.0,6.64,6.7,3.96,25,9,11019
7910,1.07,'Very Good',E,SI1,60.4,63.0,6.67,6.6,4.01,25,10,4314
14232,1.07,'Very Good',D,SI1,61.8,61.0,6.54,6.57,4.05,25,11,5767
7909,1.07,Premium,I,SI1,60.7,61.0,6.6,6.55,3.99,25,12,4314
14357,1.07,Premium,F,SI1,61.7,56.0,6.66,6.5,4.06,25,13,5813
18892,1.07,Ideal,G,VS1,62.2,56.0,6.53,6.56,4.07,25,15,7748
19512,1.07,Ideal,G,VVS2,62.3,54.0,6.54,6.56,4.08,25,17,8145
13191,1.07,Premium,G,SI1,61.6,58.0,6.6,6.56,4.05,25,18,5453
4146,1.07,Premium,G,SI2,62.2,58.0,6.56,6.49,4.06,25,21,3545
13166,1.07,Ideal,G,SI1,61.9,55.0,6.62,6.57,4.08,25,22,5444
6211,1.07,'Very Good',I,SI1,58.4,60.0,6.68,6.78,3.93,25,24,4001
13139,1.07,Premium,F,SI1,62.5,59.0,6.57,6.52,4.09,25,25,5436
13104,1.07,Premium,H,VS2,62.1,59.0,6.56,6.52,4.06,25,26,5424
19945,1.07,Ideal,G,VVS2,61.8,55.0,6.57,9428.922352789632,4.07,25,27,8491
10320,1.07,Ideal,I,VS2,62.1,56.0,6.61,6.53,4.08,25,28,4764
13192,1.07,Ideal,G,SI1,60.2,57.0,6.7,6.59,4.0,25,29,5453
10323,1.07,Premium,H,SI1,60.7,60.0,6.64,6.61,4.02,25,31,4764
10325,1.07,Ideal,F,SI2,62.0,57.0,6.6,6.49,4.06,25,32,4764
13003,1.07,Ideal,F,SI2,61.6,57.0,6.56,6.53,4.03,25,33,5405
12975,1.07,Ideal,E,SI2,61.4,57.0,6.62,6.57,4.05,26,13,5393
12897,1.07,Ideal,I,VS1,62.0,53.0,6.61,6.62,4.1,26,16,5373
12881,1.07,'Very Good',H,SI1,60.4,58.0,6.67,6.73,4.05,26,18,5367
12825,1.07,Ideal,G,SI1,61.9,55.0,6.57,6.62,4.08,26,19,5347
4153,1.07,Premium,G,I1,62.3,60.0,6.55,6.51,4.07,26,21,3547
6290,1.07,Ideal,G,SI2,61.1,57.0,6.61,6.65,4.05,26,25,4021
20200,1.07,Ideal,F,VS2,61.7,57.0,6.52,6.54,4.03,26,29,8640
22427,1.07,Ideal,E,VVS2,61.8,54.0,6.56,6.61,4.07,26,30,10453
4144,1.07,Fair,G,SI2,66.8,57.0,6.34,6.26,4.21,26,33,3545
13232,1.07,Premium,H,SI1,63.0,57.0,6.55,6.44,4.09,27,5,5465
7765,1.07,Premium,E,SI2,60.5,59.0,6.59,6.67,4.01,27,6,4284
19571,1.07,Ideal,D,VS2,62.5,57.0,6.48,6.51,4.06,27,7,8202
19581,1.07,Ideal,G,VVS2,62.8,54.0,6.51,6.55,4.1,27,8,8212
7742,1.07,Premium,G,SI2,59.9,59.0,6.67,6.61,3.98,27,9,4278
7741,1.07,Premium,G,SI2,58.5,61.0,6.71,6.59,3.89,27,10,4278
13621,1.07,Premium,H,VS2,62.4,57.0,6.58,6.52,4.09,27,11,5573
19618,1.07,Ideal,G,VVS2,62.4,55.6,6.48,6.55,4.07,27,13,8235
13593,1.07,Premium,F,SI1,59.6,58.0,6.68,6.72,3.99,27,16,5561
10274,1.07,Ideal,G,SI2,62.1,55.0,6.54,6.61,4.08,27,17,4752
8914,1.07,Premium,H,SI2,61.2,60.0,6.57,6.53,4.01,27,18,4494
8915,1.07,Ideal,H,SI2,62.8,57.0,6.58,6.5,4.11,27,21,4494
13471,1.07,Ideal,G,SI1,61.7,54.0,6.59,6.61,4.07,27,22,5532
8918,1.07,Fair,E,SI2,62.2,66.0,6.57,6.48,4.06,27,23,4496
19790,1.07,Premium,D,VS1,62.0,60.0,6.55,6.49,4.04,27,24,8359
13315,1.07,Premium,H,VS2,62.4,59.0,6.53,6.46,4.05,27,25,5498
13314,1.07,Ideal,H,SI1,62.1,56.0,6.53,6.58,4.07,27,27,5498
19825,1.07,Ideal,G,VVS2,62.4,54.0,6.51,6.56,4.08,27,29,8393
13554,1.07,Ideal,G,SI1,62.2,56.0,6.52,6.56,4.07,27,30,5551
15119,1.07,Premium,G,VS1,61.4,56.0,6.65,6.61,4.07,27,31,6076
21791,1.07,Ideal,E,VVS2,61.4,56.0,6.55,6.65,4.05,27,32,9863
15546,1.07,Premium,E,VS2,62.5,57.0,6.6,6.53,4.1,28,5,6232
16628,1.07,Ideal,G,VS2,62.4,55.0,6.53,6.58,4.09,28,11,6648
8549,1.07,Ideal,H,SI2,59.2,57.0,6.7,6.64,3.95,28,13,4434
8603,1.07,Ideal,H,SI2,61.8,56.0,6.58,6.63,4.08,28,14,4442
15612,1.07,'Very Good',H,VS1,62.5,56.0,6.52,6.55,4.08,28,17,6262
16623,1.07,Premium,G,VS2,62.5,57.0,6.58,6.5,4.09,28,20,6644
16622,1.07,Premium,G,VS2,62.9,59.0,6.52,6.49,4.09,28,25,6644
18255,1.07,'Very Good',D,VS2,62.4,57.0,6.51,6.59,4.09,28,29,7415
8621,1.07,Premium,F,SI2,61.8,58.0,6.57,6.51,4.04,28,32,4446
9249,1.07,Premium,F,SI2,61.8,59.0,6.53,6.57,4.05,29,5,4560
17985,1.07,Ideal,G,VS2,61.4,57.0,6.56,6.63,4.05,29,7,7275
8652,1.07,Good,E,SI2,60.0,62.0,6.57,6.62,3.96,29,8,4453
8240,1.07,Ideal,F,SI2,61.9,55.0,6.53,6.58,4.06,29,9,4374
8591,1.07,Premium,H,SI1,62.9,61.0,6.47,6.41,4.05,29,11,4440
17829,1.07,Ideal,E,VS2,60.0,56.0,6.64,6.62,3.98,29,15,7190
17979,1.07,Ideal,H,VVS1,61.7,56.0,6.56,6.68,4.06,29,19,7273
15902,1.07,'Very Good',G,VS2,60.9,58.0,6.56,6.6,4.01,29,20,6355
15900,1.07,Ideal,G,VS2,62.2,57.0,6.53,6.55,4.07,29,21,6355
15899,1.07,'Very Good',G,VS2,63.0,55.0,6.5,6.55,4.11,29,22,6355
17559,1.07,Ideal,G,VS1,61.8,55.0,6.55,6.59,4.06,29,25,7069
15898,1.07,Premium,G,VS2,62.1,58.0,6.55,6.59,4.08,29,26,6355
23475,1.07,'Very Good',E,IF,58.6,63.0,6.7,6.79,3.95,29,27,11475
9207,1.07,'Very Good',F,SI2,59.4,60.0,6.68,6.75,3.99,29,28,4552
16191,1.07,Ideal,G,VS2,63.0,55.0,6.55,6.5,4.11,29,29,6471
16192,1.07,Premium,G,VS2,60.9,58.0,6.6,6.56,4.01,29,30,6471
16193,1.07,Ideal,G,VS2,62.2,57.0,6.55,6.53,4.07,29,31,6471
18012,1.07,Ideal,F,SI1,61.5,56.0,6.58,6.62,4.06,29,32,7286
8243,1.07,Ideal,E,SI2,61.7,57.0,6.59,6.56,4.06,30,5,4374
15222,1.07,Premium,D,SI1,60.2,55.0,6.68,6.64,4.01,30,7,6112
17846,1.07,Ideal,G,VS1,61.8,55.0,6.59,6.55,4.06,30,8,7198
15481,1.07,Ideal,F,SI1,62.3,56.0,6.51,6.53,4.06,30,9,6200
17447,1.07,'Very Good',G,VS1,60.9,55.0,6.6,6.64,4.03,30,11,6998
15193,1.07,'Very Good',G,VS2,61.9,60.0,6.48,6.55,4.03,30,13,6101
18414,1.07,Ideal,G,VS1,62.1,54.0,6.56,6.59,4.08,30,14,7485
17661,1.07,'Very Good',F,VS1,62.0,58.0,6.57,6.59,4.08,30,15,7118
23913,1.07,Ideal,E,VVS2,61.3,56.0,6.57,6.62,4.04,30,19,12031
8451,1.07,Premium,H,SI2,61.2,60.0,6.53,6.57,4.01,30,21,4413
18409,1.07,Ideal,F,VS2,62.4,55.0,6.53,6.57,4.09,30,22,7483
15510,1.07,Premium,G,VS2,61.9,60.0,6.55,6.48,4.03,30,23,6213
50425,1.07,Premium,I,I1,59.8,59.0,6.68,6.62,3.98,30,24,2260
9353,1.07,Premium,G,SI2,62.1,59.0,6.54,6.48,4.04,30,28,4584
9517,1.07,Ideal,E,SI2,62.4,57.0,6.52,6.55,4.08,30,29,4613
15241,1.07,'Very Good',E,VS2,62.5,57.0,6.53,6.6,4.1,30,30,6120
18328,1.07,'Very Good',G,VVS2,61.6,57.0,6.55,6.59,4.05,30,31,7457
17219,1.07,Premium,F,VS1,60.6,61.0,6.62,6.56,3.99,30,33,6885
5191,1.07,Premium,H,SI2,60.0,59.0,6.6,6.56,3.95,31,5,3775
27530,1.07,Premium,D,IF,60.9,58.0,6.67,6.57,4.03,31,7,18279
8688,1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,31,8,4458
16164,1.07,Ideal,F,VS2,62.0,57.0,6.5,6.47,4.08,31,9,6459
8452,1.07,'Very Good',H,SI2,62.8,57.0,6.5,6.58,4.11,31,11,4413
16304,1.07,'Very Good',G,VS2,62.9,59.0,6.49,6.52,4.09,31,13,6525
9497,1.07,'Very Good',E,SI2,,61.0,6.55,6.61,3.98,31,15,4609
8244,1.07,Premium,H,VS2,60.6,60.0,6.66,6.63,4.03,31,16,4374
8182,1.07,Premium,F,SI2,61.8,58.0,6.51,6.57,4.04,31,17,4366
5190,1.07,Ideal,J,SI1,60.8,56.0,6.61,6.57,4.01,31,19,3775
2962,1.07,Premium,G,SI2,62.5,59.0,6.5,6.47,4.05,31,22,3296
17246,1.07,Premium,G,VS2,61.9,58.0,6.55,6.54,4.05,31,23,6903
5223,1.07,'Very Good',J,SI2,61.6,54.0,6.57,6.59,4.05,31,28,3783
15129,1.07,Ideal,H,VS1,62.3,55.0,6.59,6.54,4.09,31,30,6082
8169,1.07,Premium,E,SI2,60.5,59.0,6.67,6.59,4.01,31,33,4362
17275,1.07,Ideal,G,VS1,61.8,57.0,6.58,6.52,4.05,32,5,6917
16867,1.07,Premium,G,VS1,58.6,60.0,6.76,6.65,3.93,32,11,6730
18464,1.07,'Very Good',F,VS1,62.0,56.0,6.51,6.55,4.05,32,16,7513
16973,1.07,Premium,G,VS2,61.9,58.0,6.54,6.55,4.05,32,17,6779
17941,1.07,Good,E,VS2,63.1,56.0,6.49,6.54,4.11,32,18,7250
8407,1.07,Ideal,G,SI2,62.0,57.0,6.58,6.55,4.07,32,19,4401
16546,1.07,'Very Good',G,VS1,58.6,60.0,6.65,6.76,3.93,32,20,6610
9304,1.07,Premium,F,SI2,62.4,57.0,6.58,6.53,4.09,32,24,4573
8493,1.07,Ideal,G,SI2,62.4,57.0,6.56,6.58,4.1,32,25,4419
16112,1.07,'Very Good',E,VS2,60.4,58.0,6.61,6.66,4.01,32,27,6441
8400,1.07,Premium,G,SI2,62.0,59.0,6.54,6.5,4.04,32,28,4401
3241,1.07,Good,F,I1,64.3,59.0,6.37,6.42,4.11,32,29,3354
17889,1.07,Ideal,G,VS1,61.4,57.0,6.57,6.6,4.04,32,30,7222
17925,1.07,Ideal,E,VS2,61.8,58.0,6.53,6.61,4.06,32,32,7240
8499,1.07,Ideal,J,SI1,62.4,56.0,6.52,6.56,4.08,33,5,4422
15249,1.07,Premium,D,SI1,63.0,57.0,6.57,6.47,4.11,33,6,6124
8635,1.07,'Very Good',I,SI1,62.6,58.0,6.49,6.57,4.09,33,7,4451
9083,1.07,Premium,G,SI2,62.0,59.0,6.54,6.5,4.04,33,8,4523
23441,1.07,Ideal,F,IF,62.0,57.0,6.52,6.57,4.06,33,9,11434
16195,1.07,Premium,G,VS2,62.1,58.0,6.59,6.55,4.08,33,10,6471
16866,1.07,Premium,G,VS1,62.0,58.0,6.59,6.53,4.07,33,11,6730
15805,1.07,Ideal,G,VS2,61.1,59.0,6.62,6.57,4.03,33,13,6324
17907,1.07,Premium,F,VS1,62.4,58.0,6.52,6.49,4.06,33,14,7232
8497,1.07,Ideal,G,SI2,61.7,57.0,6.55,6.59,4.05,33,18,4421
15648,1.07,'Very Good',G,VS2,62.3,57.0,6.56,6.47,4.06,33,20,6274
9455,1.07,Premium,F,SI1,61.7,58.0,6.58,6.62,4.07,33,21,4597
8623,1.07,Premium,F,SI2,61.7,58.0,6.58,6.55,4.05,33,24,4446
24295,1.07,Ideal,D,VVS2,60.3,56.0,6.63,6.68,4.01,33,25,12545
8622,1.07,Good,F,SI2,61.3,65.0,6.59,6.41,4.0,33,26,4446
16977,1.07,'Very Good',G,VS1,61.2,55.0,6.63,6.67,4.07,33,27,6780
16485,1.07,Ideal,D,SI1,60.7,57.0,6.61,6.64,4.02,33,30,6587
17787,1.07,'Very Good',G,VS1,62.8,58.0,6.48,6.52,4.08,33,32,7168
9273,1.07,Ideal,E,SI2,61.6,55.0,6.62,6.59,4.07,5,5,4564
9480,1.07,Ideal,H,SI2,61.0,55.0,6.62,6.65,4.05,5,6,4604
16211,1.07,Ideal,H,VS1,60.2,59.0,6.66,6.69,4.02,5,7,6479
18788,1.08,Premium,D,VS2,61.2,60.0,6.61,6.63,4.05,5,8,7683
9183,1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,5,9,4544
23963,1.08,Ideal,E,VVS1,61.0,56.0,6.66,6.62,4.05,5,10,12098
15790,1.08,'Very Good',F,VS2,63.1,57.0,6.56,6.5,4.12,5,11,6319
14414,1.08,Good,D,SI1,63.8,59.0,6.39,6.47,4.1,5,13,5821
10287,1.08,Ideal,I,SI1,60.3,60.0,6.67,6.62,4.01,5,17,4757
5039,1.08,Premium,I,SI2,60.1,59.0,6.75,6.69,4.04,5,20,3750
13623,1.08,Good,E,SI1,58.4,60.0,6.71,6.74,3.93,5,21,5575
19004,1.08,Premium,D,VS2,61.2,60.0,6.63,6.61,4.05,5,24,7824
16328,1.08,Premium,G,VS2,62.4,57.0,6.56,6.49,4.07,5,25,6532
16326,1.08,Premium,G,VS2,59.4,59.0,6.75,6.68,3.99,5,27,6532
9181,1.08,'Very Good',G,SI2,62.9,59.0,6.53,6.57,4.12,5,28,4544
17650,1.08,Ideal,F,VS2,61.9,55.0,6.58,6.64,4.09,5,29,7110
16323,1.08,Ideal,G,VS2,62.4,55.0,6.62,6.55,4.11,5,30,6532
16316,1.08,Ideal,G,VS2,62.5,56.0,6.57,6.54,4.1,5,31,6530
16322,1.08,Premium,G,VS2,60.1,59.0,6.7,6.64,4.01,5,32,6532
16019,1.08,Ideal,H,VS2,60.3,57.0,6.67,6.7,4.03,5,33,6411
5570,1.08,Fair,E,SI2,64.9,60.0,6.43,6.39,4.16,6,5,3861
14484,1.08,Ideal,H,VS2,61.9,54.0,6.64,6.61,4.1,6,11,5850
16811,1.08,Ideal,G,VS2,61.3,56.0,6.62,6.59,4.05,6,13,6706
11405,1.08,Ideal,I,VS2,61.6,56.0,6.63,6.59,4.07,6,15,5000
9580,1.08,Premium,G,SI2,62.9,59.0,6.57,6.53,4.12,6,17,4627
11234,1.08,Ideal,H,SI1,62.8,57.0,6.55,6.51,4.1,6,19,4964
6846,1.08,Premium,G,SI2,63.0,54.0,6.58,6.54,4.13,6,20,4124
9579,1.08,Premium,G,SI2,62.3,56.0,6.6,6.52,4.09,6,23,4627
14403,1.08,Premium,H,VS1,58.6,60.0,6.84,6.78,3.99,6,27,5818
11978,1.08,Ideal,H,SI2,61.4,57.0,6.66,6.6,4.07,6,33,5141
8809,1.08,Ideal,I,SI1,61.4,57.0,6.67,6.62,4.08,7,5,4476
11979,1.08,Ideal,I,SI1,62.6,54.0,6.56,6.51,4.09,7,7,5141
9578,1.08,Premium,G,SI2,62.2,56.0,6.62,6.54,4.09,7,8,4627
9095,1.08,Ideal,J,SI1,61.8,56.0,6.58,6.55,4.06,7,9,4524
16086,1.08,Ideal,H,SI1,60.5,57.0,6.63,6.67,4.02,7,11,6426
9841,1.08,Ideal,G,SI2,61.9,58.0,6.55,6.57,4.06,7,14,4675
12492,1.08,Ideal,D,SI2,61.6,57.0,6.58,6.62,4.07,7,15,5256
14633,1.08,Premium,E,SI1,59.6,60.0,6.73,6.66,3.99,7,18,5908
21440,1.08,Ideal,D,VS1,61.1,56.0,6.59,6.63,4.04,7,19,9545
6880,1.08,Ideal,I,SI2,62.3,57.0,6.56,6.61,4.1,7,20,4130
15395,1.08,'Very Good',G,VS2,62.0,57.0,6.52,6.55,4.05,7,25,6168
12472,1.08,Premium,H,VS2,62.4,58.0,6.56,6.49,4.07,7,27,5250
22258,1.08,Ideal,E,VVS2,61.8,56.0,6.55,6.59,4.06,7,29,10313
19932,1.08,Ideal,D,VS2,61.9,58.0,6.54,6.57,4.06,7,30,8481
17169,1.08,Ideal,H,VVS2,62.4,55.0,6.53,6.57,4.09,7,31,6856
16788,1.08,Premium,G,VS1,62.0,60.0,6.55,6.51,4.05,7,33,6689
12456,1.08,Ideal,D,SI2,60.2,57.0,6.63,6.67,4.0,8,5,5247
10807,1.08,Premium,F,SI1,62.1,58.0,6.57,6.61,4.09,8,7,4864
18935,1.08,Ideal,F,VS2,61.0,57.0,6.61,6.68,4.06,8,8,7781
17823,1.08,Ideal,G,VS2,62.3,54.0,6.59,6.61,4.11,8,9,7187
23149,1.08,Ideal,E,VVS2,61.0,56.0,6.64,6.67,4.06,8,11,11166
14534,1.08,Ideal,H,SI1,60.0,58.0,6.69,6.66,4.01,8,13,5867
16817,1.08,Good,G,VS2,58.9,58.0,6.69,6.75,3.96,8,14,6708
14689,1.08,Good,D,SI1,63.8,59.0,6.47,6.39,4.1,8,15,5927
11327,1.08,Ideal,E,SI2,61.7,57.0,6.55,6.6,4.06,8,16,4989
12470,1.08,Premium,H,VS2,62.1,58.0,6.63,6.51,4.08,8,22,5250
9581,1.08,Ideal,G,SI2,61.9,57.0,6.57,6.55,4.06,8,23,4627
8028,1.08,Ideal,H,SI1,62.2,57.0,6.56,6.6,4.09,8,24,4333
22243,1.08,Ideal,E,VVS2,62.5,57.0,6.52,6.57,4.09,8,25,10300
9582,1.08,Ideal,G,SI2,62.2,56.0,6.59,6.56,4.09,8,27,4627
20804,1.08,Ideal,G,IF,61.3,57.0,6.62,6.59,4.05,8,29,9035
8657,1.08,Ideal,H,SI2,59.3,57.0,6.71,6.74,3.99,8,30,4455
11826,1.08,Ideal,E,SI1,62.6,57.0,6.53,6.56,4.1,8,31,5096
11825,1.08,Good,E,SI1,63.1,59.0,6.49,6.53,4.11,8,33,5096
8608,1.08,Ideal,J,SI1,61.8,56.2,6.55,6.58,4.06,9,5,4443
10672,1.08,'Very Good',E,SI2,59.5,59.0,6.71,6.78,4.01,9,7,4840
8896,1.08,Ideal,G,SI2,62.3,56.0,6.53,6.57,4.08,9,8,4489
20950,1.08,'Very Good',D,VS1,60.2,58.0,6.61,6.67,4.0,9,9,9168
10214,1.08,Premium,E,SI2,60.2,58.0,6.68,6.61,4.0,9,11,4742
13478,1.08,Ideal,F,SI1,62.7,57.0,6.53,6.57,4.11,9,14,5534
8895,1.08,Premium,F,SI2,62.6,56.0,6.61,6.55,4.12,9,15,4488
25331,1.08,Ideal,E,VVS1,61.7,55.0,6.6,6.63,4.08,9,18,14032
7104,1.08,'Very Good',F,SI2,63.3,59.0,6.48,6.44,4.09,9,23,4167
2109,1.08,Premium,H,I1,61.7,59.0,6.54,6.59,4.05,9,24,3118
11762,1.08,Ideal,E,SI2,61.7,57.0,6.6,6.55,4.06,9,25,5080
11753,1.08,Premium,H,SI1,62.6,58.0,6.53,6.56,4.1,9,27,5078
13453,1.08,'Very Good',H,VS2,58.1,62.0,6.72,6.74,3.91,9,29,5524
4108,1.08,Ideal,J,SI2,61.8,57.0,6.56,6.58,4.06,9,30,3537
12194,1.08,'Very Good',E,SI1,63.1,59.0,6.53,6.49,4.11,9,31,5189
12196,1.08,Ideal,E,SI1,62.6,57.0,6.56,6.53,4.1,9,33,5189
19755,1.08,Ideal,F,VS1,62.1,53.0,6.6,6.64,4.11,10,5,8321
21983,1.08,Ideal,F,VVS2,62.1,55.0,6.57,6.6,4.09,10,11,10052
13432,1.08,Ideal,H,SI1,61.8,54.0,6.6,6.61,4.09,10,15,5517
8894,1.08,Premium,F,SI2,60.2,59.0,6.65,6.6,3.99,10,16,4488
20243,1.08,Ideal,E,VS1,61.6,57.0,6.58,6.61,4.06,10,19,8674
16584,1.08,Premium,D,SI1,62.8,58.0,6.62,6.51,4.12,10,23,6623
13589,1.08,Ideal,G,VS2,62.1,57.0,6.54,6.57,4.07,10,24,5559
8902,1.08,Ideal,H,SI2,61.8,55.0,6.57,6.6,4.07,10,27,4491
16478,1.08,Ideal,G,VS2,61.3,56.0,6.59,6.62,4.05,10,33,6586
12096,1.08,Ideal,F,SI2,61.3,55.0,6.59,6.62,4.05,11,5,5164
10199,1.08,Premium,H,SI1,61.7,59.0,6.56,6.6,4.06,11,6,4740
20760,1.08,Premium,D,VS1,61.0,59.0,6.66,6.61,4.05,11,7,8999
10200,1.08,Ideal,H,SI1,62.7,57.0,6.48,6.51,4.07,11,8,4740
17296,1.08,Ideal,G,VS2,61.8,55.0,6.57,6.63,4.08,11,9,6931
8605,1.08,Premium,G,SI2,60.3,58.0,6.72,6.65,4.03,11,10,4442
9182,1.08,Ideal,G,SI2,61.9,57.0,6.55,6.57,4.06,11,11,4544
17345,1.08,Ideal,H,VVS1,62.5,54.0,6.56,6.58,4.1,11,13,6961
12068,1.08,'Very Good',H,VS2,62.2,57.0,6.5,6.55,4.06,11,15,5155
10107,1.08,Premium,H,SI2,61.2,58.0,6.62,6.58,4.04,11,17,4717
10606,1.08,Premium,H,SI1,62.6,56.0,6.58,6.52,4.1,11,19,4826
11881,1.08,Premium,H,VS1,62.5,60.0,6.55,6.51,4.08,11,21,5111
12132,1.08,Premium,H,SI1,62.6,58.0,6.56,6.53,4.1,11,23,5171
12136,1.08,Ideal,I,VS2,61.9,57.0,6.54,6.61,4.07,11,25,5172
11863,1.08,Ideal,F,SI1,62.9,57.0,6.54,6.53,4.11,11,27,5106
4925,1.08,'Very Good',E,SI2,63.5,56.0,6.53,6.48,4.13,11,28,3726
8324,1.08,Good,F,SI2,58.0,61.0,6.72,6.77,3.91,11,29,4391
10211,1.08,Good,E,SI2,63.7,57.0,6.54,6.49,4.15,11,30,4742
13906,1.08,Ideal,G,VS2,62.1,57.0,6.57,6.54,4.07,11,31,5661
21977,1.08,Ideal,F,VVS2,61.6,57.0,6.57,6.6,4.06,11,32,10046
11476,1.08,'Very Good',F,SI1,62.9,57.0,6.53,6.54,4.11,11,33,5014
25314,1.08,Ideal,E,VVS1,61.5,58.0,6.57,6.64,4.06,12,13,13994
17425,1.08,Premium,G,VS1,62.7,56.0,6.55,6.52,4.1,12,14,6982
5515,1.08,Ideal,I,SI2,61.9,55.0,6.58,6.61,4.08,12,15,3849
9131,1.08,Ideal,H,SI2,59.3,57.0,6.74,6.71,3.99,12,16,4536
9130,1.08,Ideal,H,SI2,61.0,57.0,6.64,6.6,4.04,12,18,4536
14299,1.08,Ideal,H,VS1,61.9,57.0,6.58,6.64,4.09,12,19,5791
844,1.08,Premium,D,I1,61.9,60.0,6.55,6.48,4.03,12,22,2869
16348,1.08,Ideal,D,SI1,60.3,57.0,6.68,6.71,4.04,12,23,6539
17424,1.08,Premium,G,VS1,62.9,55.0,6.6,6.53,4.13,12,25,6982
16347,1.08,Ideal,D,SI1,62.7,57.0,6.52,6.56,4.1,13,5,6539
7934,1.08,Premium,G,SI2,59.8,57.0,6.72,6.66,4.0,13,7,4318
7935,1.08,'Very Good',G,SI2,63.2,57.0,6.54,6.5,4.12,13,8,4318
10776,1.08,'Very Good',E,SI2,63.4,56.0,6.55,6.5,4.14,13,10,4857
15486,1.08,Ideal,D,SI1,61.3,56.0,6.63,6.72,4.09,13,11,6203
13200,1.08,Ideal,I,VS2,61.8,54.0,6.6,6.57,4.07,13,12,5455
5429,1.08,Ideal,G,SI2,62.7,54.0,6.63,6.57,4.14,13,15,3825
5898,1.08,Premium,F,SI2,59.9,58.0,6.75,6.66,4.01,13,16,3931
19092,1.08,'Very Good',G,VVS2,63.1,56.0,6.58,6.51,4.13,13,17,7862
17217,1.08,Ideal,F,SI1,61.8,55.0,6.58,6.63,4.08,13,18,6884
19845,1.08,Ideal,F,VS1,61.4,55.0,6.61,6.69,4.08,13,19,8405
5335,1.08,'Very Good',J,SI2,63.2,59.0,6.57,6.4,4.1,13,22,3810
19778,1.08,Ideal,G,VVS1,61.6,56.0,6.6,6.65,4.08,13,23,8347
16430,1.08,Ideal,H,VS1,62.0,55.0,6.56,6.6,4.08,13,27,6562
22162,1.08,'Very Good',F,VVS1,61.0,58.0,6.64,6.61,4.04,13,30,10204
16426,1.08,Ideal,G,VS2,62.5,57.0,6.56,6.6,4.11,13,32,6561
18068,1.08,Ideal,G,VS2,62.3,57.0,6.53,6.57,4.08,13,33,7295
14160,1.08,Ideal,H,VS2,61.9,54.0,6.61,6.64,4.1,14,7,5745
10555,1.08,Ideal,G,SI2,61.8,56.0,6.54,6.6,4.06,14,8,4814
12063,1.08,Ideal,H,SI1,59.7,60.0,6.71,6.69,4.0,14,9,5154
6168,1.08,Premium,F,SI2,62.7,58.0,6.53,6.49,4.08,14,14,3992
11617,1.08,Ideal,I,SI1,62.6,53.9,6.51,6.56,4.09,14,15,5049
4501,1.08,Ideal,H,SI2,62.0,57.0,6.65,6.55,4.06,14,17,3629
11615,1.08,Ideal,H,SI2,61.4,57.0,6.6,6.66,4.07,14,20,5049
14185,1.08,Ideal,H,SI1,60.6,59.0,6.61,6.65,4.02,14,21,5756
13282,1.08,Premium,F,SI1,61.0,59.0,6.67,6.57,4.04,14,23,5487
19169,1.08,Ideal,G,VS1,62.4,55.0,6.57,6.63,4.12,14,24,7925
14192,1.08,Premium,D,SI1,62.6,56.0,6.62,6.57,4.13,14,25,5758
19167,1.08,Ideal,F,VS2,61.0,57.0,6.68,6.61,4.06,14,26,7923
6117,1.08,Fair,J,VS2,65.1,54.0,6.47,6.44,4.2,14,27,3980
19159,1.08,Ideal,F,VS2,62.3,54.0,6.6,6.56,4.1,14,28,7917
5508,1.08,'Very Good',F,SI2,63.4,55.0,6.53,6.5,4.13,14,29,3847
13429,1.08,'Very Good',H,SI1,63.2,58.0,6.57,6.49,4.13,14,30,5516
11180,1.08,Premium,F,SI1,62.1,58.0,6.61,6.57,4.09,14,31,4953
